trip_path_detail
"[[u'Notre Dame Cathedral', u'Musee D Orsay', u'Eiffel Tower']]"
"[[u'Notre Dame Cathedral', u'Eiffel Tower', u'Musee D Orsay', u'River Seine', u'Il Etait Un Square', u'Le Vaisseau Vert']]"
"[[u'Louvre Museum', u'Eiffel Tower', u'Notre Dame Cathedral']]"
"[[u'Eiffel Tower', u'Chateau De Versailles', u'Notre Dame Cathedral']]"
"[[u'Notre Dame Cathedral', u'Tour St-jacques', u'Memorial De La Shoah', u'Ile Saint-louis', u'Shakespeare And Company Bookstore']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
[[u'Eiffel Tower']]
"[[u'Caf\xe9 De Flore', u'Palais De Chaillot', u'Catacombs Of Paris', u'Arc De Triomphe'], [u'Towers Of Notre Dame Cathedral', u'Pierre Herme', u'Eiffel Tower', u'River Seine']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Jardin Du Luxembourg', u'Arc De Triomphe', u'Catacombs Of Paris']]"
"[[u'Eiffel Tower', u'Louvre Museum', u'Towers Of Notre Dame Cathedral']]"
"[[u'Appartcity Paris Bobigny', u'Notre Dame Cathedral', u'Musee D Orsay', u'Musee De L Orangerie', u'River Seine', u'Eiffel Tower'], [u'Appartcity Paris Bobigny', u'The Grand Trianon', u'Chateau De Versailles', u'Luxembourg Gardens'], [u'Appartcity Paris Bobigny', u'Louvre Museum']]"
"[[u'Notre Dame Cathedral', u'Tour St-jacques', u'Memorial De La Shoah', u'Ile Saint-louis', u'Shakespeare And Company Bookstore'], [u'Eiffel Tower', u'Bateaux Parisiens River Cruise', u'Musee Du Quai Branly', u'Trocadero']]"
"[[u'Lindenhof', u'Old Town'], [u'Schanzengraben', u'Urania Observatory', u'Golf Now - Indoors', u'Schloss Rapperswil', u'Lake Promenade'], [u'Limmat River', u'Bahnhofstrasse', u'Liebfrauenkapelle'], [u'Strandbad Mythenquai', u'Wooden Bridge From Rapperswil To Hurden', u'Seebad Enge', u'Parish Church Of St. John'], [u'Lake Zurich', u'Uetliberg', u'Wurmsbach Abbey'], [u'Musee D Orsay', u'Eiffel Tower', u'Coffee Parisien'], [u'Musee De L Orangerie', u'Arc De Triomphe', u'Sisters Caf\xe9', u'Moulin Rouge'], [u'The Palais Royal', u'Disneyland', u'Towers Of Notre Dame Cathedral', u'River Seine', u'Parly Ii Zapa'], [u'Montmartre']]"
[[u'Louvre Museum']]
"[[u'Notre Dame Cathedral', u'Shakespeare And Company Bookstore', u'Latin Quarter', u'Sainte Chapelle', u'Blue Bike Tours']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Jardin Du Luxembourg', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier']]"
"[[u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Army Museum'], [u'Musee D Orsay', u'Place De La Concorde'], [u'Pantheon', u'Sacre Coeur Montmartrel', u'Musee De L Orangerie', u'Musee Jacquemart-andre'], [u'Jardin Du Luxembourg', u'Arc De Triomphe', u'Musee Nissim De Camondo', u'Carnavalet Museum']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Chateau De Versailles', u'Notre Dame Cathedral', u'Eiffel Tower', u'Musee D Orsay']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Louvre Museum', u'Eiffel Tower']]"
"[[u'Rijksmuseum', u'Anne Frank House', u'Vondelpark'], [u'Van Gogh Museum', u'Jordaan Museum', u'Heineken Experience'], [u'Albert Cuyp Market', u'Amsterdam Canals', u'Concertgebouw'], [u'Royal Palace', u'Dam Square', u'Cannabis College'], [u'De Wallen', u'Verzetsmuseum', u'Hermitage Amsterdam'], [u'St Marks Square', u'Cannaregio', u'Doges Palace', u'Peggy Guggenheim Collection', u'Church Of San Giorgio Maggiore'], [u'Rialto Bridge', u'Interpreti Veneziani', u'Saint Marks Basilica', u'Scuola Grande Di San Rocco', u'St. Marks Clocktower'], [u'Venice Lido', u'St Mary Of The Friars', u'Dorsoduro'], [u'St Marks Campanile ', u'Grand Canal', u'The Phoenix Theatre', u'Campo San Barnaba', u'Gondola Ride'], [u'Eiffel Tower', u'La Defense', u'Musee De L Orangerie', u'Coffee Parisien'], [u'Towers Of Notre Dame Cathedral', u'Pierre Herme', u'Sisters Caf\xe9', u'Arc De Triomphe', u'Moulin Rouge'], [u'The Palais Royal', u'Disneyland', u'Grand Palais', u'Parly Ii Zapa', u'Jardin Du Luxembourg']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Eiffel Tower', u'Luxembourg Gardens', u'River Seine'], [u'Louvre Pyramid', u'Champ De Mars', u'Bateaux Parisiens River Cruise']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'River Seine']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
[[u'Louvre Museum']]
[[u'Eiffel Tower']]
"[[u'Eiffel Tower', u'River Seine', u'Louvre Museum'], [u'La Conciergerie', u'Army Museum']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral'], [u'Disneyland'], [u'Harder Kulm', u'Trummelbach Falls', u'Lake Brienz'], [u'Jungfraujoch'], [u'Schadau Park']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Musee D Orsay', u'Palais Garnier', u'Montmartre', u'Palace Of Versailles']]"
"[[u'Musee D Orsay', u'Disneyland'], [u'Musee De L Orangerie', u'Cafe Cinema Merci', u'L\\ange 20 Restaurant'], [u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Musee Du Quai Branly', u'La Madeleine Church']]"
"[[u'Musee D Orsay', u'Eiffel Tower']]"
"[[u'Arc De Triomphe', u'Towers Of Notre Dame Cathedral', u'Louvre Museum']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Palais De Chaillot', u'Disneyland', u'Angelina', u'La Defense']]"
"[[u'Catacombs Of Paris', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
"[[u'Louvre Museum'], [u'Jardin Du Luxembourg', u'Musee National Du Moyen Age-Thermes Et Hotel De Cluny', u'Musee De L Orangerie'], [u'Towers Of Notre Dame Cathedral', u'Pont Neuf', u'Memorial De La Shoah', u'Musee Des Arts Et Metiers'], [u'Louvre Pyramid', u'Opera De Paris Garnier', u'Musee National Des Arts Asiatiques - Guimet'], [u'Palais De Chaillot', u'Musee D Orsay'], [u'La Conciergerie', u'Musee De Larmee', u'Pantheon'], [u'Musee Jacquemart-andre', u'Hotel Des Invalides', u'Musee Picasso', u'Hotel De Ville'], [u'Jardin Des Tuileries', u'Sacre Coeur Montmartrel', u'Musee Nissim De Camondo', u'Champs Elysees'], [u'Versailles Palace'], [u'Eiffel Tower', u'Carnavalet Museum', u'Place De La Concorde'], [u'Montmartre', u'Petit Palais'], [u'Espace Dali', u'Luxembourg Gardens', u'River Seine']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'River Seine', u'Musee D Orsay']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Arc Du Carrousel', u'Catacombs Of Paris'], [u'La Conciergerie', u'La Defense', u'Army Museum'], [u'Musee Dorsay', u'Palais Garnier', u'Pierre Herme', u'Pont Neuf']]"
"[[u'Luxembourg Gardens', u'Musee D Orsay']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'River Seine']]"
"[[u'Arc De Triomphe', u'Towers Of Notre Dame Cathedral', u'Louvre Museum']]"
"[[u'Catacombs Of Paris', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Jardin Du Luxembourg', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier']]"
"[[u'Catacombs Of Paris', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Tuileries Garden', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Army Museum']]"
"[[u'The London Eye', u'Big Ben London', u'Tower Of London'], [u'British Museum', u'Palace Of Westminster'], [u'National Gallery', u'Madame Tussauds Museum', u'Camden Lock Market', u'Sally Lunns Historic Museum And Eating House'], [u'Eiffel Tower', u'River Seine', u'Army Museum', u'Luxembourg Gardens', u'Arc De Triomphe'], [u'Musee D Orsay', u'Notre Dame Cathedral', u'Towers Of Notre Dame Cathedral'], [u'Lindenhof', u'Kunsthaus', u'Uetliberg', u'Old Town'], [u'Bahnhofstrasse', u'Lake Promenade', u'Swiss National Museum']]"
"[[u'Notre Dame Cathedral', u'Shakespeare And Company Bookstore', u'Latin Quarter', u'Sainte Chapelle', u'Blue Bike Tours']]"
"[[u'River Seine', u'Musee D Orsay']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Palais De Chaillot', u'Disneyland', u'Angelina', u'La Defense']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'River Seine', u'Musee D Orsay']]"
"[[u'Chateau De Versailles', u'Eiffel Tower', u'Champ De Mars'], [u'Musee Du Quai Branly', u'Chteau De Versailles Gardens And Park', u'Bateaux Parisiens River Cruise'], [u'Louvre Pyramid', u'Angelina', u'Moulin Rouge'], [u'Montmartre', u'La Madeleine Church'], [u'Sacre Coeur Montmartrel', u'Tour St-jacques', u'Marais Square Of Vosges']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Louvre Museum'], [u'Jardin Du Luxembourg', u'Musee Jacquemart-andre', u'Towers Of Notre Dame Cathedral', u'Pantheon', u'Petit Palais'], [u'Musee D Orsay', u'Carnavalet Museum'], [u'Espace Dali', u'Musee De L Orangerie', u'Musee Nissim De Camondo', u'Musee National Du Moyen Age-Thermes Et Hotel De Cluny']]"
"[[u'Pune Airport', u'Charles De Gaulle Airport'], [u'Notre Dame Cathedral', u'Musee D Orsay', u'Eiffel Tower'], [u'Charles De Gaulle Airport', u'Pune Airport'], [u'Pune Airport', u'Pune Airport']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
"[[u'Eiffel Tower', u'Chateau De Versailles', u'Notre Dame Cathedral']]"
"[[u'Louvre Museum', u'Eiffel Tower']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Notre Dame Cathedral', u'Tour St-jacques', u'Memorial De La Shoah', u'Ile Saint-louis', u'Shakespeare And Company Bookstore'], [u'Eiffel Tower', u'Bateaux Parisiens River Cruise', u'Pont Alexandre Iii', u'Petit Palais']]"
"[[u'Notre Dame Cathedral', u'Tour St-jacques', u'Memorial De La Shoah', u'Ile Saint-louis', u'Shakespeare And Company Bookstore'], [u'Eiffel Tower', u'Bateaux Parisiens River Cruise', u'Musee Du Quai Branly', u'Trocadero']]"
"[[u'Eiffel Tower', u'Musee Dorsay', u'Palais Garnier']]"
"[[u'Notre Dame Cathedral', u'Tour St-jacques', u'Blue Bike Tours'], [u'Eiffel Tower', u'Musee Du Quai Branly', u'Musee National Des Arts Asiatiques - Guimet', u'Palais De Chaillot'], [u'Soviet War Memorial', u'Schonbrunn Palace', u'The Strudel Show', u'Technisches Museum Wien', u'Kaiserliche Wagenburg Wien', u'Mariahilfer Strasse'], [u'Vienna State Opera', u'Burggarten', u'Burgtor', u'Sisi Museum', u'Hofburg Palace']]"
"[[u'Notre Dame Cathedral', u'Eiffel Tower', u'Louvre Museum', u'Arc De Triomphe']]"
"[[u'Towers Of Notre Dame Cathedral', u'Arc De Triomphe', u'Sacre Coeur Montmartrel'], []]"
"[[u'Musee D Orsay', u'Palais Garnier', u'Montmartre', u'Palace Of Versailles', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral']]"
"[[u'Sainte Chapelle', u'Sacre Coeur Montmartrel', u'Pont Neuf'], [u'Towers Of Notre Dame Cathedral', u'Arc De Triomphe', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
"[[u'London St. Pancras International', u'Paris Nord Eurostar', u'Hotel Ibis Paris Al\xe9sia Montparnasse 14\xe8me', u'River Seine', u'Eiffel Tower'], [u'Hotel Ibis Paris Al\xe9sia Montparnasse 14\xe8me', u'Louvre Museum', u'Luxembourg Gardens'], [u'Hotel Ibis Paris Al\xe9sia Montparnasse 14\xe8me', u'Chteau De Versailles Gardens And Park', u'The Grand Trianon', u'Towers Of Notre Dame Cathedral'], [u'Army Museum', u'Hotel Ibis Paris Al\xe9sia Montparnasse 14\xe8me', u'Paris Nord Eurostar', u'London St. Pancras International']]"
"[[u'Eiffel Tower', u'Arc De Triomphe', u'Ile Saint-louis', u'Blue Bike Tours'], [u'Musee D Orsay', u'Sacre Coeur Montmartrel', u'River Seine', u'Luxembourg Gardens'], [u'Notre Dame Cathedral', u'Musee De L Orangerie', u'Palais Garnier', u'Towers Of Notre Dame Cathedral', u'Sainte Chapelle'], [u'Rijksmuseum', u'Nieuwmarkt Square', u'Articks Gallery'], [u'Natura Artis Magistra', u'Amsterdam Canals', u'Computer Museum'], [u'Verzetsmuseum', u'The National Maritime Museum', u'Van Stapele Koekmakerij', u'The Hash Marihuana And Hemp Museum', u'Old Amsterdam Cheese Store'], [u'Lindenhof', u'Kunsthaus', u'Uetliberg', u'Old Town'], [u'Bahnhofstrasse', u'Lake Promenade', u'Schanzengraben', u'Fraumunster', u'Grossmunster']]"
"[[u'Sainte Chapelle', u'Sacre Coeur Montmartrel', u'Pont Neuf'], [u'Towers Of Notre Dame Cathedral', u'Arc De Triomphe', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Montmartre', u'Palace Of Versailles']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Big Ben London', u'Westminster Abbey', u'Buckingham Palace London', u'The London Dungeon'], [u'Portobello Market', u'The London Eye', u'Churchill War Rooms'], [u'National Maritime Museum', u'London Aquarium', u'Barbecoa', u'The View From The Shard'], [u'Tower Of London', u'Harrods'], [u'Versailles Palace'], [u'Eiffel Tower', u'Champ De Mars'], [u'Louvre Museum', u'Louvre Pyramid', u'Angelina'], [u'Arc De Triomphe', u'Pantheon', u'Shakespeare And Company Bookstore', u'Notre Dame Cathedral']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Champ De Mars', u'National Library'], [u'Catacombs Of Paris', u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
"[[u'Musee D Orsay', u'Eiffel Tower']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
"[[u'Eiffel Tower', u'Palais Garnier', u'Musee De L Orangerie'], [u'Sainte Chapelle', u'Towers Of Notre Dame Cathedral', u'Musee Dorsay', u'River Seine'], [u'Dome Des Invalides', u'Musee Nissim De Camondo', u'Musee National Du Moyen Age-Thermes Et Hotel De Cluny', u'L\\ange 20 Restaurant'], [u'Louvre Pyramid', u'Palais Bourbon', u'Arc De Triomphe'], [u'Sacre Coeur Montmartrel', u'Chateau De Vincennes', u'Petit Palais', u'Musee Jacquemart-andre'], [u'Palais De Chaillot', u'National Museum Of Natural History', u'Champs Elysees'], [u'Jardin Des Tuileries', u'Army Museum', u'Opera De Paris Garnier'], [u'Pont Neuf', u'Espace Dali', u'Place De La Concorde'], [u'Jardin Du Luxembourg', u'Carnavalet Museum', u'Moulin Rouge'], [u'Montmartre', u'Pantheon'], [u'The Palais Royal', u'Musee D Orsay']]"
"[[u'Eiffel Tower', u'Musee Dorsay', u'Palais Garnier'], [u'Sainte Chapelle', u'Musee De L Orangerie', u'River Seine'], [u'Louvre Pyramid', u'Dome Des Invalides', u'Towers Of Notre Dame Cathedral', u'L\\ange 20 Restaurant'], [u'Palais Bourbon', u'Arc De Triomphe', u'Musee National Du Moyen Age-Thermes Et Hotel De Cluny'], [u'Chateau De Vincennes', u'Musee D Orsay'], [u'Jardin Du Luxembourg', u'La Conciergerie', u'National Museum Of Natural History', u'Musee Jacquemart-andre'], [u'Hotel Des Invalides', u'Musee Nissim De Camondo', u'Army Museum'], [u'Palais De Chaillot', u'Musee De Larmee', u'Petit Palais'], [u'Musee Picasso', u'Opera De Paris Garnier', u'Espace Dali'], [u'Pantheon', u'Carnavalet Museum', u'Musee Des Arts Et Metiers'], [u'Pont Neuf', u'Musee National Des Arts Asiatiques - Guimet', u'Memorial De La Shoah', u'Hotel De Ville']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee De L Orangerie']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Champ De Mars', u'Eiffel Tower'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Jardin Du Luxembourg', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier']]"
"[[u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'Musee D Orsay', u'Luxembourg Gardens']]"
"[[u'The Palais Royal', u'Towers Of Notre Dame Cathedral', u'Champ De Mars', u'National Library'], [u'Catacombs Of Paris', u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly']]"
"[[u'Louvre Museum', u'River Seine', u'Musee De L Orangerie'], [u'Luxembourg Gardens', u'Eiffel Tower', u'Musee D Orsay']]"
"[[u'Louvre Museum', u'Eiffel Tower', u'Arc De Triomphe']]"
"[[u'Eiffel Tower', u'Chateau De Versailles', u'Notre Dame Cathedral']]"
"[[u'Pune Airport', u'Charles De Gaulle Airport'], [u'Eiffel Tower', u'Notre Dame Cathedral'], [u'Charles De Gaulle Airport', u'Pune Airport'], [u'Pune Airport', u'Pune Airport']]"
"[[u'Notre Dame Cathedral', u'Shakespeare And Company Bookstore', u'Latin Quarter', u'Sainte Chapelle', u'Blue Bike Tours']]"
"[[u'River Seine', u'Musee D Orsay', u'Eiffel Tower', u'Louvre Museum']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Musee Du Quai Branly', u'National Library', u'Palais De Chaillot']]"
"[[u'Eiffel Tower', u'Musee D Orsay', u'Sacre Coeur Montmartrel'], [u'River Seine', u'Louvre Museum']]"
"[[u'Musee D Orsay', u'Eiffel Tower', u'Pain Vin Fromages']]"
"[[u'Musee D Orsay', u'Luxembourg Gardens'], [u'Towers Of Notre Dame Cathedral', u'Musee De L Orangerie', u'Eiffel Tower']]"
[[u'Montmartre']]
"[[u'Eiffel Tower', u'Chateau De Versailles', u'Notre Dame Cathedral']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Jardin Du Luxembourg', u'Arc De Triomphe', u'Catacombs Of Paris']]"
"[[u'River Seine', u'Musee D Orsay', u'Eiffel Tower']]"
"[[u'Eiffel Tower', u'Jardin Du Luxembourg', u'Montmartre', u'Arc De Triomphe', u'Pont Neuf', u'La Petite Rose Des Sables']]"
"[[u'Sainte Chapelle', u'Sacre Coeur Montmartrel', u'Pont Neuf'], [u'Towers Of Notre Dame Cathedral', u'Arc De Triomphe', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Eiffel Tower', u'Louvre Museum']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Pune Airport', u'Charles De Gaulle Airport'], [u'Notre Dame Cathedral', u'Musee D Orsay', u'Eiffel Tower', u'River Seine'], [u'Charles De Gaulle Airport', u'Pune Airport'], [u'Pune Airport', u'Pune Airport']]"
"[[u'The Main Tower', u'Romer Pils Brunnen', u'Apfelwein Wagner', u'Atschel', u'Im Herzen Afrikas', u'Klosterhof'], [u'Sachsenhausen', u'Landesmuseum', u'Mathildenhoehe Und Jugendstil Kolonie', u'Eiserner Steg', u'Casablanca Bar', u'M Steakhouse'], [u'River Seine', u'Eiffel Tower'], [u'Lindenhof', u'Kunsthaus', u'Uetliberg', u'Old Town'], [u'Bahnhofstrasse', u'Lake Promenade', u'Swiss National Museum', u'Fraumunster'], [u'Marienplatz', u'Hofbrauhaus', u'Visitors Park'], [u'Cathedral Of Our Lady', u'St. Pauls Church', u'Olympiaturm', u'Theresienwiese', u'Allianz Arena', u'Fischbrunnen'], [u'Katholisches Pfarramt St Margaret', u'The Neue Pinakothek', u'The Pinakothek Der Moderne', u'Staatliche Antikensammlungen']]"
"[[u'Louvre Museum'], [u'Jardin Du Luxembourg', u'Musee Jacquemart-andre', u'Towers Of Notre Dame Cathedral', u'Pantheon', u'Musee Nissim De Camondo'], [u'Musee D Orsay', u'Carnavalet Museum'], [u'Espace Dali', u'Musee De L Orangerie', u'Petit Palais']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Jardin Du Luxembourg', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Sacre Coeur Montmartrel', u'Pont Neuf', u'Galeries Lafayette'], [u'Catacombs Of Paris', u'Musee Dorsay', u'Arc De Triomphe']]"
"[[u'Caf\xe9 De Flore', u'Arc De Triomphe', u'Catacombs Of Paris', u'Palais De Chaillot'], [u'Towers Of Notre Dame Cathedral', u'Eiffel Tower', u'La Defense']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'The Palais Royal', u'Grand Palais', u'Towers Of Notre Dame Cathedral', u'Champ De Mars'], [u'Disneyland', u'Palais De Chaillot', u'Musee Du Quai Branly', u'National Library']]"
"[[u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'River Seine']]"
"[[u'Grand Palais', u'Sacre Coeur Montmartrel', u'Towers Of Notre Dame Cathedral', u'Army Museum'], [u'Louvre Museum']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Jardin Du Luxembourg', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier']]"
"[[u'Eiffel Tower', u'Louvre Museum', u'Luxembourg Gardens', u'Arc De Triomphe'], [u'Towers Of Notre Dame Cathedral', u'Pantheon', u'Catacombs Of Paris', u'Eiffel Tower'], [u'Disneyland'], [u'Eiffel Tower'], [u'River Seine', u'Champs Elysees']]"
"[[u'Musee De L Orangerie', u'Army Museum', u'Luxembourg Gardens'], [u'Jardin Du Luxembourg', u'Eiffel Tower', u'Towers Of Notre Dame Cathedral', u'Palais Garnier']]"
